,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,70.47096252441406,169.32933044433594,272.12469482421875,47.32600021362305,71.76249694824219,173.6999969482422,283.7900085449219,47.32600021362305,72.0625,173.75,284.8999938964844,49.45866775512695,69.51249694824219,168.0,275.510009765625,46.1619987487793,70.0,169.0,280.9800109863281,46.597999572753906,194994800.0,52874300,134143400.0,458647500.0
2020-04-15,69.8277359008789,167.55511474609375,266.342529296875,48.65533447265625,71.10749816894531,171.8800048828125,277.760009765625,48.65533447265625,71.5824966430664,173.57000732421875,283.94000244140625,50.20866775512695,70.15750122070312,169.24000549316406,275.4599914550781,47.33333206176758,70.5999984741211,171.1999969482422,277.57000732421875,49.46666717529297,131154400.0,40940800,121775000.0,353655000.0
2020-04-16,70.3825912475586,172.5852813720703,267.62738037109375,49.680667877197266,71.67250061035156,177.0399932861328,279.1000061035156,49.680667877197266,72.05000305175781,177.27999877929688,280.0299987792969,50.630001068115234,70.5875015258789,172.89999389648438,275.760009765625,47.11466598510742,71.84500122070312,174.3000030517578,279.1499938964844,47.79600143432617,157125200.0,50479600,131798300.0,309868500.0
2020-04-17,69.42757415771484,174.10606384277344,274.8575134277344,50.259334564208984,70.69999694824219,178.60000610351562,286.6400146484375,50.259334564208984,71.73750305175781,180.0,287.29998779296875,51.663333892822266,69.21499633789062,175.8699951171875,282.3999938964844,49.84400177001953,71.17250061035156,179.5,285.3800048828125,51.48533248901367,215250000.0,52765600,146684800.0,196923000.0
2020-04-20,67.98648834228516,170.65509033203125,270.0150451660156,49.75733184814453,69.23249816894531,175.05999755859375,281.5899963378906,49.75733184814453,70.41999816894531,178.75,286.7900085449219,51.03799819946289,69.2125015258789,174.99000549316406,281.3500061035156,47.48066711425781,69.48750305175781,176.6300048828125,282.6099853515625,48.8466682434082,130015200.0,36669600,100109300.0,221199000.0
2020-04-21,65.88501739501953,163.5972900390625,261.8164978027344,45.781333923339844,67.09249877929688,167.82000732421875,273.0400085449219,45.781333923339844,69.3125,173.6699981689453,278.0400085449219,50.22200012207031,66.35749816894531,166.11000061035156,272.0199890136719,44.919334411621094,69.06999969482422,173.5,276.7300109863281,48.67466735839844,180991600.0,56203700,126385700.0,303136500.0
2020-04-22,67.78272247314453,169.15383911132812,267.62738037109375,48.807334899902344,69.0250015258789,173.52000427246094,279.1000061035156,48.807334899902344,69.4749984741211,174.0,281.0,48.93333435058594,68.05000305175781,170.82000732421875,276.9100036621094,45.91400146484375,68.40249633789062,171.38999938964844,278.3500061035156,46.93199920654297,116862400.0,34620200,92951600.0,212482500.0
2020-04-23,67.5200424194336,167.10670471191406,267.608154296875,47.04199981689453,68.75749969482422,171.4199981689453,279.0799865722656,47.04199981689453,70.4375,175.05999755859375,283.94000244140625,48.93333435058594,68.71749877929688,170.91000366210938,278.75,46.87533187866211,68.96749877929688,174.11000061035156,280.489990234375,48.50666809082031,124814400.0,32790800,104709700.0,198550500.0
2020-04-24,69.46930694580078,170.15792846679688,271.33831787109375,48.34333419799805,70.74250030517578,174.5500030517578,282.9700012207031,48.34333419799805,70.75250244140625,174.55999755859375,283.70001220703125,48.71533203125,69.25,170.7100067138672,278.5,46.54533386230469,69.30000305175781,172.05999755859375,280.7300109863281,47.387332916259766,126161200.0,34277600,85063200.0,198180000.0
2020-04-27,69.51842498779297,169.67054748535156,275.2506103515625,53.25,70.7925033569336,174.0500030517578,287.04998779296875,53.25,71.13500213623047,176.89999389648438,288.2699890136719,53.29933166503906,69.98750305175781,173.3000030517578,284.6199951171875,49.0,70.44999694824219,176.58999633789062,285.1199951171875,49.17399978637695,117087600.0,33194400,77896600.0,310221000.0
2020-04-28,68.39156341552734,165.5372314453125,273.9848937988281,51.27466583251953,69.6449966430664,169.80999755859375,285.7300109863281,51.27466583251953,71.4574966430664,175.6699981689453,291.3999938964844,53.66666793823242,69.55000305175781,169.38999938964844,285.3999938964844,50.44599914550781,71.2699966430664,175.58999633789062,291.0199890136719,53.042667388916016,112004800.0,34392700,105270000.0,228330000.0
2020-04-29,70.63790893554688,172.96546936035156,281.1573791503906,53.367332458496094,71.93250274658203,177.42999267578125,293.2099914550781,53.367332458496094,72.4175033569336,177.67999267578125,294.8800048828125,53.54666519165039,70.97250366210938,171.8800048828125,290.4100036621094,52.21066665649414,71.18250274658203,173.22000122070312,291.5299987792969,52.678001403808594,137280800.0,51286600,118745600.0,243240000.0
2020-04-30,72.12808227539062,174.70069885253906,278.53961181640625,52.12533187866211,73.44999694824219,179.2100067138672,290.4800109863281,52.12533187866211,73.63249969482422,180.39999389648438,293.32000732421875,57.987998962402344,72.0875015258789,176.22999572753906,288.5899963378906,50.900001525878906,72.48999786376953,180.0,291.7099914550781,57.01266860961914,183064000.0,53875900,122901700.0,427078500.0
2020-05-01,70.96685028076172,170.1774444580078,271.16571044921875,46.75466537475586,72.26750183105469,174.57000732421875,282.7900085449219,46.75466537475586,74.75,178.63999938964844,290.6600036621094,51.518001556396484,71.4625015258789,174.00999450683594,281.5199890136719,45.5359992980957,71.5625,175.8000030517578,285.30999755859375,50.33333206176758,240616800.0,39370500,125180000.0,487977000.0
2020-05-04,71.9709701538086,174.3400115966797,271.91363525390625,50.74599838256836,73.29000091552734,178.83999633789062,283.57000732421875,50.74599838256836,73.42250061035156,179.0,283.8999938964844,50.79999923706055,71.58000183105469,173.8000030517578,279.1300048828125,46.53333282470703,72.2925033569336,174.49000549316406,280.739990234375,46.733333587646484,133568000.0,30372900,80873200.0,288556500.0
2020-05-05,73.05116271972656,176.21170043945312,274.42596435546875,51.2140007019043,74.38999938964844,180.75999450683594,286.19000244140625,51.2140007019043,75.25,183.64999389648438,289.25,53.26133346557617,73.61499786376953,179.89999389648438,283.7099914550781,50.8120002746582,73.76499938964844,180.6199951171875,286.6400146484375,52.65266799926758,147751200.0,36839200,79569900.0,254875500.0
2020-05-06,73.80486297607422,177.9468994140625,272.565673828125,52.172000885009766,75.15750122070312,182.5399932861328,284.25,52.172000885009766,75.80999755859375,184.1999969482422,288.4599914550781,52.6533317565918,74.71749877929688,181.6300048828125,283.7799987792969,50.740665435791016,75.11499786376953,182.0800018310547,288.0400085449219,51.766666412353516,142333600.0,32139300,73632600.0,166848000.0
2020-05-07,74.56836700439453,178.98025512695312,275.854736328125,52.00266647338867,75.93499755859375,183.60000610351562,287.67999267578125,52.00266647338867,76.2925033569336,184.5500030517578,289.7799987792969,53.09333419799805,75.49250030517578,182.5800018310547,287.1300048828125,51.4900016784668,75.80500030517578,184.1699981689453,287.75,51.81399917602539,115215200.0,28316000,75250400.0,172915500.0
2020-05-08,76.34322357177734,180.03305053710938,280.4190673828125,54.62799835205078,77.53250122070312,184.67999267578125,292.44000244140625,54.62799835205078,77.5875015258789,185.0,292.95001220703125,54.93333435058594,76.07250213623047,183.36000061035156,289.8599853515625,52.46733474731445,76.41000366210938,184.97999572753906,291.0899963378906,52.917999267578125,133838400.0,30877800,76452400.0,241297500.0
2020-05-11,77.54450225830078,182.04122924804688,280.4765930175781,54.08599853515625,78.75250244140625,186.74000549316406,292.5,54.08599853515625,79.26249694824219,187.50999450683594,294.0,54.93333435058594,76.80999755859375,182.85000610351562,289.8800048828125,52.33333206176758,77.0250015258789,183.14999389648438,290.3399963378906,52.70066833496094,145946400.0,30892700,79514200.0,247794000.0
2020-05-12,76.6583023071289,177.9176788330078,274.88629150390625,53.96066665649414,77.85250091552734,182.50999450683594,286.6700134277344,53.96066665649414,79.92250061035156,187.0399932861328,294.239990234375,56.21933364868164,77.72750091552734,182.3000030517578,286.5199890136719,53.866668701171875,79.4574966430664,186.8000030517578,293.7900085449219,55.133331298828125,162301200.0,32038200,95870800.0,238603500.0
2020-05-13,75.73272705078125,175.22711181640625,270.024658203125,52.73066711425781,76.9124984741211,179.75,281.6000061035156,52.73066711425781,78.98750305175781,184.0500030517578,287.19000244140625,55.06666564941406,75.80249786376953,176.5399932861328,278.9599914550781,50.88666534423828,78.0374984741211,182.5500030517578,286.05999755859375,54.72200012207031,200622400.0,44711500,144721100.0,285982500.0
2020-05-14,76.1979751586914,175.98748779296875,273.256103515625,53.55533218383789,77.38500213623047,180.52999877929688,284.9700012207031,53.55533218383789,77.44750213623047,180.69000244140625,285.1099853515625,53.557334899902344,75.38249969482422,175.67999267578125,272.989990234375,50.93333435058594,76.12750244140625,177.5399932861328,278.95001220703125,52.0,158929200.0,41873900,121977900.0,205233000.0
2020-05-15,75.74749755859375,178.55128479003906,274.5122375488281,53.27799987792969,76.92749786376953,183.16000366210938,286.2799987792969,53.27799987792969,76.9749984741211,187.05999755859375,286.3299865722656,53.66999816894531,75.05249786376953,177.0,281.3399963378906,52.436668395996094,75.0875015258789,179.05999755859375,282.3699951171875,52.689998626708984,166348400.0,46610400,111146300.0,157776000.0
2020-05-18,77.53219604492188,180.25729370117188,282.873779296875,54.242000579833984,78.73999786376953,184.91000366210938,295.0,54.242000579833984,79.125,186.1999969482422,296.75,55.64799880981445,77.58000183105469,183.9600067138672,292.70001220703125,53.59199905395508,78.2925033569336,185.75,293.04998779296875,55.185333251953125,135178400.0,35264500,119703800.0,174987000.0
2020-05-19,77.08418273925781,179.0094757080078,279.9684143066406,53.867332458496094,78.28500366210938,183.6300048828125,291.9700012207031,53.867332458496094,79.62999725341797,186.60000610351562,296.2099914550781,54.80466842651367,78.25250244140625,183.49000549316406,291.95001220703125,53.73866653442383,78.75749969482422,185.02999877929688,294.3500061035156,54.34466552734375,101729600.0,26799100,95189300.0,144547500.0
2020-05-20,78.58332824707031,181.4924774169922,284.7245178222656,54.37066650390625,79.80750274658203,185.66000366210938,296.92999267578125,54.37066650390625,79.87999725341797,185.85000610351562,297.8699951171875,55.06666564941406,79.12999725341797,183.94000244140625,295.57000732421875,54.119998931884766,79.16999816894531,184.80999755859375,295.82000732421875,54.70000076293945,111504800.0,31261300,85861700.0,109639500.0
2020-05-21,77.99744415283203,179.31248474121094,282.7588195800781,55.17333221435547,79.2125015258789,183.42999267578125,294.8800048828125,55.17333221435547,80.22250366210938,186.6699981689453,297.6700134277344,55.5,78.96749877929688,183.2899932861328,293.69000244140625,53.06666564941406,79.66500091552734,185.39999389648438,296.7900085449219,54.400001525878906,102688800.0,29119500,78293900.0,183819000.0
2020-05-22,78.49962615966797,179.39071655273438,283.29571533203125,54.45866775512695,79.72250366210938,183.50999450683594,295.44000244140625,54.45866775512695,79.80750274658203,184.4600067138672,295.6300048828125,55.45199966430664,78.8375015258789,182.5399932861328,293.2200012207031,54.133331298828125,78.94249725341797,183.19000244140625,294.57000732421875,54.81133270263672,81803200.0,20826900,63958200.0,149812500.0
2020-05-26,77.96790313720703,177.49427795410156,286.7861328125,54.591331481933594,79.18250274658203,181.57000732421875,299.0799865722656,54.591331481933594,81.05999755859375,186.5,302.19000244140625,55.63999938964844,79.125,181.10000610351562,295.4599914550781,54.38066864013672,80.875,186.33999633789062,301.92999267578125,55.633331298828125,125522000.0,36073600,88951400.0,121345500.0
2020-05-27,78.30760955810547,177.72889709472656,291.0531311035156,54.68199920654297,79.52749633789062,181.80999755859375,303.5299987792969,54.68199920654297,79.67749786376953,181.99000549316406,303.57000732421875,55.180667877197266,78.27249908447266,176.60000610351562,296.8699951171875,52.33333206176758,79.03500366210938,180.1999969482422,302.1199951171875,54.7239990234375,112945200.0,39517100,104817400.0,173242500.0
2020-05-28,78.34208679199219,177.3280792236328,290.5162353515625,53.72066879272461,79.5625,181.39999389648438,302.9700012207031,53.72066879272461,80.86000061035156,184.14999389648438,306.8399963378906,54.983333587646484,78.90750122070312,180.3800048828125,302.239990234375,53.44599914550781,79.19249725341797,180.74000549316406,304.6499938964844,54.23400115966797,133560800.0,33810200,90405200.0,108834000.0
2020-05-29,78.26577758789062,179.1365509033203,291.8106994628906,55.66666793823242,79.48500061035156,183.25,304.32000732421875,55.66666793823242,80.2874984741211,184.27000427246094,304.9599914550781,55.66666793823242,79.11750030517578,180.41000366210938,299.4700012207031,53.61399841308594,79.8125,182.72999572753906,302.4599914550781,53.91666793823242,153532400.0,42130400,119090800.0,176467500.0
2020-06-01,79.22826385498047,178.72598266601562,292.9901428222656,59.87333297729492,80.4625015258789,182.8300018310547,305.54998779296875,59.87333297729492,80.5875015258789,183.0,306.2099914550781,59.93333435058594,79.30249786376953,181.4600067138672,303.05999755859375,56.939998626708984,79.4375,182.5399932861328,303.6199951171875,57.20000076293945,80791200.0,22622400,55758300.0,224092500.0
2020-06-02,79.59505462646484,180.75930786132812,295.4161071777344,58.770668029785156,80.83499908447266,184.91000366210938,308.0799865722656,58.770668029785156,80.86000061035156,185.0,308.1300048828125,60.57733154296875,79.73249816894531,181.35000610351562,305.1000061035156,58.06666564941406,80.1875,184.25,306.54998779296875,59.64666748046875,87642800.0,30794600,74267200.0,203484000.0
2020-06-03,80.03323364257812,181.19918823242188,299.3476257324219,58.86399841308594,81.27999877929688,185.36000061035156,312.17999267578125,58.86399841308594,81.55000305175781,185.94000244140625,313.2200012207031,59.862667083740234,80.57499694824219,183.5800018310547,309.94000244140625,58.67333221435547,81.16500091552734,184.82000732421875,310.239990234375,59.20800018310547,104491200.0,27311000,92567600.0,119242500.0
2020-06-04,79.34397888183594,178.81398010253906,298.561279296875,57.62533187866211,80.58000183105469,182.9199981689453,311.3599853515625,57.62533187866211,81.40499877929688,185.83999633789062,313.0,59.71666717529297,80.19499969482422,182.3000030517578,309.0799865722656,57.229331970214844,81.09750366210938,184.3000030517578,311.1099853515625,59.32533264160156,87560400.0,28761800,75794400.0,133315500.0
2020-06-05,81.60377502441406,182.99789428710938,306.21331787109375,59.04399871826172,82.875,187.1999969482422,319.3399963378906,59.04399871826172,82.9375,187.72999572753906,321.2699890136719,59.10133361816406,80.80750274658203,182.00999450683594,317.1600036621094,57.746665954589844,80.8375015258789,182.6199951171875,317.2300109863281,58.522666931152344,137250400.0,39893600,150524700.0,117178500.0
2020-06-08,82.08623504638672,184.13185119628906,309.9146728515625,63.327999114990234,83.36499786376953,188.36000061035156,323.20001220703125,63.327999114990234,83.4000015258789,188.5500030517578,323.4100036621094,63.33333206176758,81.83000183105469,184.44000244140625,319.6300048828125,60.61066818237305,82.5625,185.94000244140625,320.2200012207031,61.266666412353516,95654400.0,33211600,73641200.0,212620500.0
2020-06-09,84.6783676147461,185.53952026367188,307.6036682128906,62.711334228515625,85.99749755859375,189.8000030517578,320.7900085449219,62.711334228515625,86.40249633789062,190.6999969482422,323.2799987792969,63.62933349609375,83.00250244140625,187.25999450683594,319.3599853515625,61.595333099365234,83.03500366210938,188.0,320.29998779296875,62.66733169555664,147712400.0,29783900,77479200.0,170823000.0
2020-06-10,86.85691833496094,192.4215087890625,305.8873596191406,68.336669921875,88.20999908447266,196.83999633789062,319.0,68.336669921875,88.69249725341797,198.52000427246094,322.3900146484375,68.49866485595703,86.52249908447266,191.00999450683594,318.2200012207031,65.5,86.9749984741211,191.1300048828125,321.4200134277344,66.12533569335938,166651600.0,43872300,95000800.0,278451000.0
